anon_polygon_id,date,crop_type,primary_ndvi_raw,ndvi_harmonized,selected_source,calibration_supported,is_observed,quality,expected_ndvi,climatology_scale,reference_years,reference_level,q10,q25,q50,q75,q90,residual,robust_z,effective_z,source_switch_risk,confidence,candidate
AOI-0065,2024-04-01,озимая пшеница,0.5529170292953214,0.5529170292953214,s2,True,True,1.0,0.4938995111334124,0.26246985844457155,14,polygon,0.21674210858827325,0.25879488920140475,0.4938995111334124,0.6466125818577682,0.676568099775017,0.05901751816190898,0.22485445952405356,0.22485445952405356,False,1.0,False
AOI-0065,2024-04-02,озимая пшеница,,,unknown,False,False,0.0,0.4930092609582813,0.2618645352085928,14,polygon,0.21674210858827325,0.2587823431312021,0.4930092609582813,0.6466120068413375,0.676568099775017,,,,False,0.0,False
AOI-0065,2024-04-03,озимая пшеница,,,unknown,False,False,0.0,0.4926562294396452,0.2612947313339224,14,polygon,0.2031499019526975,0.25873496121225653,0.4926562294396452,0.6465858657522632,0.676568099775017,,,,False,0.0,False
AOI-0065,2024-04-04,озимая пшеница,0.7474425048124688,0.7474425048124688,s2,True,True,1.0,0.4926106475336039,0.2763525287552653,14,polygon,0.2031499019526975,0.26011724217143056,0.4926106475336039,0.6461122933308892,0.6877489993333514,0.25483185727886487,0.9221260193516851,0.9221260193516851,False,1.0,False
AOI-0065,2024-04-05,озимая пшеница,,,unknown,False,False,0.0,0.4926562294396452,0.26236595730046985,14,polygon,0.20085209689163433,0.26538017922924473,0.4926562294396452,0.6461724245816649,0.6877489993333514,,,,False,0.0,False
AOI-0065,2024-04-06,озимая пшеница,0.7259479889060111,0.7259479889060111,s2,True,True,1.0,0.4938091201825343,0.2633720596796112,14,polygon,0.20215071274838226,0.2654248144672543,0.4938091201825343,0.6461724245816649,0.6946754876632328,0.23213886872347678,0.8814103857708779,0.8814103857708779,False,1.0,False
AOI-0065,2024-04-07,озимая пшеница,,,unknown,False,False,0.0,0.4999468738796003,0.25442707541517784,14,polygon,0.20215071274838226,0.2656828024647639,0.4999468738796003,0.6461718495652341,0.6911698281287488,,,,False,0.0,False
AOI-0065,2024-04-08,озимая пшеница,,,unknown,False,False,0.0,0.5003026447588628,0.2508491847756156,14,polygon,0.20215071274838226,0.26945596623167223,0.5003026447588628,0.6461718495652341,0.6954430113977687,,,,False,0.0,False
AOI-0065,2024-04-09,озимая пшеница,0.774806884581598,0.774806884581598,s2,True,True,1.0,0.49748980195807413,0.2508491847756156,14,polygon,0.20215071274838226,0.2694816225636417,0.49748980195807413,0.6461718495652341,0.6954430113977687,0.27731708262352384,1.1055131906112583,1.1055131906112583,False,1.0,False
AOI-0065,2024-04-10,озимая пшеница,,,unknown,False,False,0.0,0.49748980195807413,0.2342160325317211,14,polygon,0.20409601551919465,0.2752797262706981,0.49748980195807413,0.6461718495652341,0.6954430113977687,,,,False,0.0,False
AOI-0065,2024-04-11,озимая пшеница,0.7236615637336798,0.7236615637336798,s2,True,True,1.0,0.4975644424274664,0.23269985130118612,14,polygon,0.20805675186622144,0.27529220592343034,0.4975644424274664,0.6465314821293842,0.6954430113977687,0.22609712130621346,0.9716255512925676,0.9716255512925676,False,1.0,False
AOI-0065,2024-04-12,озимая пшеница,,,unknown,False,False,0.0,0.49683869755505006,0.26485525176512315,14,polygon,0.2236503544345627,0.2739149503405368,0.49683869755505006,0.6556518148670387,0.708276905768442,,,,False,0.0,False
AOI-0065,2024-04-13,озимая пшеница,,,unknown,False,False,0.0,0.5357714522885898,0.23466059763643948,14,polygon,0.23139812159965573,0.28688654511934913,0.5357714522885898,0.6810083325778444,0.7106673835838685,,,,False,0.0,False
AOI-0065,2024-04-14,озимая пшеница,0.7645568249998634,0.7645568249998634,s2,True,True,1.0,0.5348460823371733,0.24779932079695827,14,polygon,0.24058146544757025,0.30530237460641635,0.5348460823371733,0.7041543967908243,0.7232588381955529,0.2297107426626901,0.9270031165699215,0.9270031165699215,False,1.0,False
AOI-0065,2024-04-15,озимая пшеница,,,unknown,False,False,0.0,0.5382882664740077,0.24456590148698737,14,polygon,0.2561719935402461,0.30537383009095753,0.5382882664740077,0.7069102065684874,0.724050464673847,,,,False,0.0,False
AOI-0065,2024-04-16,озимая пшеница,,,unknown,False,False,0.0,0.5390783188211189,0.2463329500107052,14,polygon,0.2388226795656599,0.31272556957957326,0.5390783188211189,0.7075609410285995,0.7250388668789655,,,,False,0.0,False
AOI-0065,2024-04-17,озимая пшеница,,,unknown,False,False,0.0,0.5425211919298641,0.26386284239379487,14,polygon,0.2607863598561155,0.3258900162089155,0.5425211919298641,0.721722696208953,0.7375400007049802,,,,False,0.0,False
