anon_polygon_id,date,crop_type,primary_ndvi_raw,ndvi_harmonized,selected_source,calibration_supported,is_observed,quality,expected_ndvi,climatology_scale,reference_years,reference_level,q10,q25,q50,q75,q90,residual,robust_z,effective_z,source_switch_risk,confidence,candidate
AOI-0008,2024-04-01,озимая пшеница,0.1901543596065901,0.1901543596065901,s2,True,True,1.0,0.3439558545184226,0.17681823818671327,14,polygon,0.2012389755297473,0.24702875428576565,0.3439558545184226,0.48832076050479784,0.6197890346784842,-0.15380149491183248,-0.8698282286322976,-0.8698282286322976,False,1.0,False
AOI-0008,2024-04-04,озимая пшеница,0.2116509800564689,0.2116509800564689,s2,True,True,1.0,0.34335378925834137,0.1799325961968153,14,polygon,0.19985295204891784,0.24696882629661743,0.34335378925834137,0.4967610949171554,0.6197890346784842,-0.13170280920187247,-0.7319563658038495,-0.7319563658038495,False,1.0,False
AOI-0008,2024-04-06,озимая пшеница,0.2143157527269068,0.2143157527269068,s2,True,True,1.0,0.3445522619072718,0.19637746426064095,14,polygon,0.19744330198065552,0.22915978829074712,0.3445522619072718,0.4968212261679312,0.6197890346784842,-0.13023650918036497,-0.6631947798628729,-0.6631947798628729,False,1.0,False
AOI-0008,2024-04-09,озимая пшеница,0.2058905304955654,0.2058905304955654,s2,True,True,1.0,0.331514406104928,0.16998894827524175,14,polygon,0.19891072631114914,0.23321659638713454,0.331514406104928,0.4968206511515004,0.6241765439510344,-0.12562387560936258,-0.7390120174516029,-0.7390120174516029,False,1.0,False
AOI-0008,2024-04-11,озимая пшеница,0.2141091496299762,0.2141091496299762,s2,True,True,1.0,0.33158904657432026,0.16837851995512657,14,polygon,0.2026880047530877,0.23332622685452048,0.33158904657432026,0.4971802837156504,0.6241950923039864,-0.11747989694434405,-0.6977130870116499,-0.6977130870116499,False,1.0,False
AOI-0008,2024-04-14,озимая пшеница,0.2523637971551958,0.21496446589785026,landsat,True,True,1.0,0.3777574672650264,0.18753088270368296,14,polygon,0.21528600446427415,0.27717538172905204,0.3777574672650264,0.5108182369413552,0.6770808274899532,-0.16279300136717614,-0.8680863600711832,-0.8680863600711832,True,0.6,False
AOI-0008,2024-04-22,озимая пшеница,0.2607819408986861,0.22355841993683476,landsat,True,True,1.0,0.4590186064884596,0.2460618386869293,14,polygon,0.2532237632040402,0.32015208235115045,0.4590186064884596,0.6506916880985376,0.7824903979513231,-0.23546018655162484,-0.9569146837564145,-0.9569146837564145,False,1.0,False
AOI-0008,2024-04-26,озимая пшеница,0.2914938366692663,0.2914938366692663,s2,True,True,1.0,0.46837094725733003,0.27681845004266087,14,polygon,0.263987005372711,0.3239983132181442,0.46837094725733003,0.6923952108915038,0.7890920697412345,-0.1768771105880637,-0.6389643123888777,-0.6389643123888777,True,0.6,False
AOI-0008,2024-05-04,озимая пшеница,0.2072852140082338,0.2072852140082338,s2,True,True,1.0,0.632612739850869,0.23621713513903816,14,polygon,0.29524322865869423,0.39974744336866697,0.632612739850869,0.7763206080826167,0.8265408394210154,-0.42532752584263517,-1.800578631149201,-1.800578631149201,False,1.0,True
AOI-0008,2024-05-06,озимая пшеница,0.1975218823492424,0.1975218823492424,s2,True,True,1.0,0.6449925688673428,0.2347382523685656,14,polygon,0.3257088449106223,0.40398627389111874,0.6449925688673428,0.790042513649946,0.8370874053398971,-0.4474706865181004,-1.9062538039838552,-1.9062538039838552,False,1.0,True
AOI-0008,2024-05-08,озимая пшеница,0.601625,0.5400655977200247,modis,True,True,1.0,0.6500927499704546,0.2374449221573279,14,polygon,0.3574464724327737,0.4841527631890446,0.6500927499704546,0.8038812135073254,0.8378861926323595,-0.11002715225042992,-0.4633796808572194,-0.4633796808572194,True,0.6,False
AOI-0008,2024-05-09,озимая пшеница,0.2069073090005084,0.2069073090005084,s2,True,True,1.0,0.650632605771297,0.23777338719699415,14,polygon,0.36068843366146397,0.4900364433042195,0.650632605771297,0.8046257495204956,0.8379491602283987,-0.4437252967707886,-1.86616888459079,-1.86616888459079,True,0.6,True
AOI-0008,2024-05-24,озимая пшеница,0.1855445269772901,0.1855445269772901,s2,True,True,1.0,0.6818765567365952,0.18498651200517457,14,polygon,0.4192085375180341,0.530377700653899,0.6818765567365952,0.7981147272423373,0.8290400483095196,-0.4963320297593051,-2.6830714541253764,-2.6830714541253764,False,1.0,True
AOI-0008,2024-06-03,озимая пшеница,0.1541263941121479,0.1541263941121479,s2,True,True,1.0,0.6414270801178439,0.16593707401358648,14,polygon,0.41125280480467785,0.5328506602378309,0.6414270801178439,0.7525667500078841,0.7644834632934071,-0.487300686005696,-2.936659507240661,-2.936659507240661,False,1.0,True
AOI-0008,2024-06-05,озимая пшеница,0.1719314695226042,0.1719314695226042,s2,True,True,1.0,0.5491487445831249,0.202745792994664,14,polygon,0.35113652735747,0.4719382811629042,0.5491487445831249,0.7138464486681305,0.7670522700293224,-0.3772172750605207,-1.8605430450063571,-1.8605430450063571,False,1.0,True
AOI-0008,2024-06-08,озимая пшеница,0.167328924339429,0.167328924339429,s2,True,True,1.0,0.5406611521190604,0.1770195204200481,14,polygon,0.3522265083000366,0.4722508282655534,0.5406611521190604,0.6945759404563339,0.760025206002124,-0.3733322277796314,-2.1089890363150605,-2.1089890363150605,False,1.0,True
AOI-0008,2024-06-09,озимая пшеница,0.3780816115702479,0.28250770049687723,modis,True,True,1.0,0.5397149399140924,0.17080626453733783,14,polygon,0.3551889776560901,0.4666654539932164,0.5397149399140924,0.6717369742432777,0.7550368954582234,-0.2572072394172151,-1.5058419555858285,-1.5058419555858285,True,0.6,True
AOI-0008,2024-06-10,озимая пшеница,0.1342106027505001,0.1342106027505001,s2,True,True,1.0,0.5282241593975124,0.19867295720878253,14,polygon,0.3538276985015446,0.4172445108761377,0.5282241593975124,0.673511355822715,0.7499408655060112,-0.3940135566470123,-1.9832269181605284,-1.9832269181605284,True,0.6,True
