anon_polygon_id,date,crop_type,primary_ndvi_raw,ndvi_harmonized,selected_source,calibration_supported,is_observed,quality,expected_ndvi,climatology_scale,reference_years,reference_level,q10,q25,q50,q75,q90,residual,robust_z,effective_z,source_switch_risk,confidence,candidate
AOI-0076,2024-04-04,озимая пшеница,0.4367208322421004,0.4367208322421004,s2,True,True,1.0,0.18904594384974518,0.04838502779972313,14,polygon,0.1526970003837458,0.16655296820742851,0.18904594384974518,0.2640974227891775,0.3294404803047356,0.2476748883923552,5.118833235304506,5.118833235304506,False,1.0,False
AOI-0076,2024-04-06,озимая пшеница,0.6251332126696832,0.5671508354683147,modis,True,True,1.0,0.19024441649867563,0.050046503067397274,14,polygon,0.15131065388597553,0.16615958761084956,0.19024441649867563,0.2677052216501853,0.3294404803047356,0.37690641896963906,7.531123972079764,7.531123972079764,True,0.6,False
AOI-0076,2024-04-07,озимая пшеница,0.4855401519382203,0.4855401519382203,s2,True,True,1.0,0.19399029712947144,0.050046503067397274,14,polygon,0.15131065388597553,0.16641757560835915,0.19399029712947144,0.2677046466337545,0.33660745594748365,0.29154985480874884,5.825578950363838,5.825578950363838,True,0.6,False
AOI-0076,2024-04-09,озимая пшеница,0.4309512398119379,0.4309512398119379,s2,True,True,1.0,0.19413157760364547,0.046468612427835024,14,polygon,0.15131065388597553,0.170216395707237,0.19413157760364547,0.2677046466337545,0.3408806392165034,0.23681966220829243,5.096335996175255,5.096335996175255,False,1.0,False
AOI-0076,2024-04-12,озимая пшеница,0.4678708408578271,0.4678708408578271,s2,True,True,1.0,0.19683571260300856,0.05328337946955089,14,polygon,0.15572361319530958,0.1712502749058861,0.19683571260300856,0.295121214276499,0.3484014802727395,0.27103512825481857,5.086673010477934,5.086673010477934,False,1.0,False
AOI-0076,2024-04-14,озимая пшеница,0.5033178283090546,0.5033178283090546,s2,True,True,1.0,0.21907048334864676,0.07185033773883494,14,polygon,0.16613333480648976,0.18036714897412595,0.21907048334864676,0.3428045302484164,0.41075734556563676,0.2842473449604078,3.956103115250533,3.956103115250533,False,1.0,False
AOI-0076,2024-04-17,озимая пшеница,0.5849898555878784,0.5849898555878784,s2,True,True,1.0,0.2301060200908977,0.08269715344517611,14,polygon,0.17811804616066823,0.1953056301888197,0.2301060200908977,0.4038161252117403,0.42688234510118256,0.3548838354969807,4.291367002520228,4.291367002520228,False,1.0,False
AOI-0076,2024-04-19,озимая пшеница,0.5875916513721504,0.5875916513721504,s2,True,True,1.0,0.26080389219629085,0.1046238010611343,14,polygon,0.18694820338008988,0.2210126506542052,0.26080389219629085,0.43311488537459697,0.4736551316465195,0.32678775917585956,3.123455235438343,3.123455235438343,False,1.0,False
AOI-0076,2024-04-20,озимая пшеница,0.5963060255623605,0.5617999757360436,landsat,True,True,1.0,0.2619824566718879,0.09139077606443644,14,polygon,0.19192870532174208,0.22330420381220045,0.2619824566718879,0.4335089093170044,0.49405728534305104,0.29981751906415566,3.2806102757324744,3.2806102757324744,True,0.6,False
AOI-0076,2024-04-22,озимая пшеница,0.6463894432330493,0.6463894432330493,s2,True,True,1.0,0.2706258194207858,0.10466723081875172,14,polygon,0.2077779398658222,0.22712062442531805,0.2706258194207858,0.4376045894746275,0.5018454700329402,0.37576362381226347,3.5900789661948647,3.5900789661948647,True,0.6,False
AOI-0076,2024-04-27,озимая пшеница,0.6161680605471488,0.6161680605471488,s2,True,True,1.0,0.3080324971220544,0.10872527869384484,14,polygon,0.2305868162994453,0.250343710583274,0.3080324971220544,0.45490141346523116,0.5446411785947793,0.3081355634250944,2.8340747168168776,2.8340747168168776,False,1.0,False
AOI-0076,2024-04-28,озимая пшеница,0.6225911471961998,0.5891165169427084,landsat,True,True,1.0,0.34581540169976255,0.13396733767137572,14,polygon,0.24117279432365152,0.2624685884819575,0.34581540169976255,0.4513262404026379,0.5496916200733218,0.24330111524294584,1.8161226420709191,1.8161226420709191,True,0.6,False
AOI-0076,2024-05-04,озимая пшеница,0.6781200601331451,0.6781200601331451,s2,True,True,1.0,0.4021282061698267,0.17999021647209296,14,polygon,0.2650014731915755,0.30124328522811183,0.4021282061698267,0.5325676288580795,0.6411511721585269,0.2759918539633184,1.5333714208078095,1.5333714208078095,True,0.6,False
AOI-0076,2024-05-06,озимая пшеница,0.6368900441703536,0.6039764979557494,landsat,True,True,1.0,0.40723709087307747,0.19486505594355596,14,polygon,0.2658304081291195,0.3130219701068038,0.40723709087307747,0.582014507686655,0.6903766368387052,0.1967394070826719,1.0096187134734862,1.0096187134734862,True,0.6,False
AOI-0076,2024-05-07,озимая пшеница,0.5877209416347727,0.5877209416347727,s2,True,True,1.0,0.4118433336446857,0.19324151661461672,14,polygon,0.26848370875163535,0.3151085919213864,0.4118433336446857,0.5822363130716062,0.6903938906884026,0.175877607990087,0.9101440056529948,0.9101440056529948,True,0.6,False
AOI-0076,2024-05-08,озимая пшеница,0.7185122171945704,0.6747384506474525,modis,True,True,1.0,0.4123372719761893,0.18970205774773605,14,polygon,0.27007934591332017,0.31770711725143863,0.4123372719761893,0.5836936913944274,0.6650666761021291,0.2624011786712632,1.3832278984564403,1.3832278984564403,True,0.6,False
AOI-0076,2024-05-09,озимая пшеница,0.6276514959820338,0.6276514959820338,s2,True,True,1.0,0.4155911784718888,0.2023345049004734,14,polygon,0.27252223944842713,0.3267663887379562,0.4155911784718888,0.5949322312942484,0.7048674634492509,0.21206031751014504,1.0480679882774107,1.0480679882774107,True,0.6,False
AOI-0076,2024-05-12,озимая пшеница,0.6353843356476635,0.6353843356476635,s2,True,True,1.0,0.42340275837744035,0.200546943132699,14,polygon,0.2795599271716175,0.3287685826014821,0.42340275837744035,0.6199469054211709,0.7106501183341829,0.21198157727022315,1.0570172447353536,1.0570172447353536,False,1.0,False
AOI-0076,2024-05-14,озимая пшеница,0.5509334816989471,0.5509334816989471,s2,True,True,1.0,0.46467650947924777,0.2445789342938619,14,polygon,0.28399428379590275,0.33785171322319535,0.46467650947924777,0.6355501893172715,0.7236844369164277,0.0862569722196993,0.352675394832089,0.352675394832089,False,1.0,False
AOI-0076,2024-05-17,озимая пшеница,0.6122708726116716,0.6122708726116716,s2,True,True,1.0,0.5136142417047063,0.2253281411561869,14,polygon,0.3291542361724693,0.3911814049354465,0.5136142417047063,0.6880054381413554,0.7526692547268334,0.0986566309069653,0.43783537378307824,0.43783537378307824,False,1.0,False
AOI-0076,2024-05-22,озимая пшеница,0.5544973975614033,0.5183507908514671,landsat,True,True,1.0,0.5845961832271055,0.21047904930716368,14,polygon,0.3190199742377524,0.41105466951611586,0.5845961832271055,0.7106901090810089,0.7495200462395495,-0.06624539237563842,-0.3147362770484718,-0.3147362770484718,True,0.6,False
AOI-0076,2024-05-24,озимая пшеница,0.6077122958285914,0.6077122958285914,s2,True,True,1.0,0.6046637493300606,0.20261400881660163,14,polygon,0.3479985902214525,0.4087195999009909,0.6046637493300606,0.7109327095049668,0.7495545049850519,0.003048546498530813,0.015046079569405487,0.015046079569405487,True,0.6,False
AOI-0076,2024-05-27,озимая пшеница,0.5754475614049848,0.5754475614049848,s2,True,True,1.0,0.621790604994684,0.17499199219162237,14,polygon,0.3896476566644861,0.4456555047838375,0.621790604994684,0.698916688537633,0.7481019567143009,-0.04634304358969921,-0.264829510249543,-0.264829510249543,False,1.0,False
AOI-0076,2024-05-29,озимая пшеница,0.5451101033538277,0.5451101033538277,s2,True,True,1.0,0.6226745373734169,0.17083036275190341,14,polygon,0.4123530577862977,0.46355740524548816,0.6226745373734169,0.7002402622452466,0.7552519925048732,-0.07756443401958923,-0.4540436065937289,-0.4540436065937289,False,1.0,False
AOI-0076,2024-05-30,озимая пшеница,0.5720984522381503,0.5366425051549361,landsat,True,True,1.0,0.6375396130759344,0.1703245485750889,14,polygon,0.4177279004549781,0.45799169528714856,0.6375396130759344,0.731822791630265,0.7549156719323822,-0.10089710792099837,-0.5923814785660042,-0.5923814785660042,True,0.6,False
AOI-0076,2024-06-01,озимая пшеница,0.5420704628941428,0.5420704628941428,s2,True,True,1.0,0.6333388397701446,0.13916664082817753,14,polygon,0.4215629277693298,0.4842007243044079,0.6333388397701446,0.7119163780373124,0.7472396332469805,-0.09126837687600176,-0.6558207939263728,-0.6558207939263728,True,0.6,False
AOI-0076,2024-06-06,озимая пшеница,0.4910591797647167,0.4910591797647167,s2,True,True,1.0,0.6179047298970733,0.14927602487409358,14,polygon,0.4627852092319563,0.5162269170669002,0.6179047298970733,0.7027953627763446,0.7490024408228046,-0.12684555013235665,-0.8497382633235588,-0.8497382633235588,False,1.0,False
AOI-0076,2024-06-08,озимая пшеница,0.4618369484133969,0.4618369484133969,s2,True,True,1.0,0.6482256278851861,0.1069542164262331,14,polygon,0.46626865633427195,0.5470768040016906,0.6482256278851861,0.701949470942906,0.7312246807326067,-0.18638867947178922,-1.7426959469180208,-1.7426959469180208,False,1.0,True
